id_edificacion,tipo_resultado,area_lidar_m2,area_catastro_m2,area_discrepancia_m2,porcentaje_coincidencia,diferencia_superficies_m2,distancia_centroides_m
CAT_2466,posible_demolicion,0.0,18.44,18.44,0.0,-18.44,0.0
CAT_2467,posible_demolicion,0.0,80.83,80.83,0.0,-80.83,0.0
CAT_2468,posible_demolicion,0.0,18.54,18.54,0.0,-18.54,0.0
CAT_2469,posible_demolicion,0.0,360.95,360.95,0.0,-360.95,0.0
CAT_2470,posible_demolicion,0.0,20.02,20.02,0.0,-20.02,0.0
CAT_2471,posible_demolicion,0.0,20.37,20.37,0.0,-20.37,0.0
CAT_2472,posible_demolicion,0.0,8.91,8.91,0.0,-8.91,0.0
CAT_2473,posible_demolicion,0.0,7.7,7.7,0.0,-7.7,0.0
CAT_2474,posible_demolicion,0.0,163.6,163.6,0.0,-163.6,0.0
CAT_2475,posible_demolicion,0.0,10.4,10.4,0.0,-10.4,0.0
CAT_2476,posible_demolicion,0.0,160.49,160.49,0.0,-160.49,0.0
CAT_2477,posible_demolicion,0.0,165.09,165.09,0.0,-165.09,0.0
CAT_2478,posible_demolicion,0.0,5.1,5.1,0.0,-5.1,0.0
CAT_2479,posible_demolicion,0.0,18.4,18.4,0.0,-18.4,0.0
CAT_2480,posible_demolicion,0.0,6.08,6.08,0.0,-6.08,0.0
CAT_2481,posible_demolicion,0.0,38.65,38.65,0.0,-38.65,0.0
CAT_2482,posible_demolicion,0.0,8.64,8.64,0.0,-8.64,0.0
CAT_2483,posible_demolicion,0.0,43.53,43.53,0.0,-43.53,0.0
CAT_2484,posible_demolicion,0.0,47.83,47.83,0.0,-47.83,0.0
CAT_2485,posible_demolicion,0.0,54.94,54.94,0.0,-54.94,0.0
CAT_2486,posible_demolicion,0.0,54.68,54.68,0.0,-54.68,0.0
CAT_2487,posible_demolicion,0.0,37.57,37.57,0.0,-37.57,0.0
CAT_2488,posible_demolicion,0.0,17.85,17.85,0.0,-17.85,0.0
CAT_2489,posible_demolicion,0.0,49.67,49.67,0.0,-49.67,0.0
CAT_2490,posible_demolicion,0.0,60.29,60.29,0.0,-60.29,0.0
CAT_2491,posible_demolicion,0.0,55.08,55.08,0.0,-55.08,0.0
CAT_2492,posible_demolicion,0.0,103.77,103.77,0.0,-103.77,0.0
CAT_2493,posible_demolicion,0.0,12.14,12.14,0.0,-12.14,0.0
CAT_2494,posible_demolicion,0.0,10.5,10.5,0.0,-10.5,0.0
CAT_2495,posible_demolicion,0.0,20.94,20.94,0.0,-20.94,0.0
CAT_2496,posible_demolicion,0.0,8.93,8.93,0.0,-8.93,0.0
CAT_2497,posible_demolicion,0.0,13.81,13.81,0.0,-13.81,0.0
CAT_2498,posible_demolicion,0.0,35.25,35.25,0.0,-35.25,0.0
CAT_2499,posible_demolicion,0.0,4.7,4.7,0.0,-4.7,0.0
CAT_2500,posible_demolicion,0.0,44.72,44.72,0.0,-44.72,0.0
CAT_2501,posible_demolicion,0.0,11.47,11.47,0.0,-11.47,0.0
CAT_2502,posible_demolicion,0.0,9.81,9.81,0.0,-9.81,0.0
CAT_2503,posible_demolicion,0.0,15.92,15.92,0.0,-15.92,0.0
CAT_2504,posible_demolicion,0.0,8.01,8.01,0.0,-8.01,0.0
CAT_2505,posible_demolicion,0.0,149.75,149.75,0.0,-149.75,0.0
CAT_2506,posible_demolicion,0.0,11.01,11.01,0.0,-11.01,0.0
CAT_2507,posible_demolicion,0.0,10.22,10.22,0.0,-10.22,0.0
CAT_2508,posible_demolicion,0.0,2.99,2.99,0.0,-2.99,0.0
CAT_2509,posible_demolicion,0.0,11.02,11.02,0.0,-11.02,0.0
CAT_2510,posible_demolicion,0.0,102.13,102.13,0.0,-102.13,0.0
CAT_2511,posible_demolicion,0.0,2.54,2.54,0.0,-2.54,0.0
CAT_2512,posible_demolicion,0.0,97.64,97.64,0.0,-97.64,0.0
CAT_2513,posible_demolicion,0.0,12.39,12.39,0.0,-12.39,0.0
CAT_2514,posible_demolicion,0.0,8.99,8.99,0.0,-8.99,0.0
CAT_2515,posible_demolicion,0.0,2.2,2.2,0.0,-2.2,0.0
CAT_2516,posible_demolicion,0.0,12.35,12.35,0.0,-12.35,0.0
CAT_2517,posible_demolicion,0.0,1.87,1.87,0.0,-1.87,0.0
CAT_2518,posible_demolicion,0.0,38.8,38.8,0.0,-38.8,0.0
CAT_2519,posible_demolicion,0.0,86.02,86.02,0.0,-86.02,0.0
CAT_2520,posible_demolicion,0.0,3.5,3.5,0.0,-3.5,0.0
CAT_2521,posible_demolicion,0.0,39.71,39.71,0.0,-39.71,0.0
CAT_2522,posible_demolicion,0.0,11.31,11.31,0.0,-11.31,0.0
CAT_2523,posible_demolicion,0.0,97.66,97.66,0.0,-97.66,0.0
CAT_2524,posible_demolicion,0.0,13.94,13.94,0.0,-13.94,0.0
CAT_2525,posible_demolicion,0.0,43.09,43.09,0.0,-43.09,0.0
CAT_2526,posible_demolicion,0.0,60.93,60.93,0.0,-60.93,0.0
CAT_2527,posible_demolicion,0.0,3.42,3.42,0.0,-3.42,0.0
CAT_2528,posible_demolicion,0.0,69.14,69.14,0.0,-69.14,0.0
CAT_2529,posible_demolicion,0.0,18.91,18.91,0.0,-18.91,0.0
CAT_2530,posible_demolicion,0.0,62.57,62.57,0.0,-62.57,0.0
CAT_2531,posible_demolicion,0.0,24.41,24.41,0.0,-24.41,0.0
CAT_2532,posible_demolicion,0.0,9.77,9.77,0.0,-9.77,0.0
CAT_2533,posible_demolicion,0.0,3.67,3.67,0.0,-3.67,0.0
CAT_2534,posible_demolicion,0.0,23.05,23.05,0.0,-23.05,0.0
CAT_2535,posible_demolicion,0.0,61.56,61.56,0.0,-61.56,0.0
CAT_2536,posible_demolicion,0.0,115.67,115.67,0.0,-115.67,0.0
CAT_2537,posible_demolicion,0.0,3.64,3.64,0.0,-3.64,0.0
CAT_2538,posible_demolicion,0.0,2.93,2.93,0.0,-2.93,0.0
CAT_2539,posible_demolicion,0.0,50.98,50.98,0.0,-50.98,0.0
CAT_2540,posible_demolicion,0.0,33.07,33.07,0.0,-33.07,0.0
CAT_2541,posible_demolicion,0.0,23.85,23.85,0.0,-23.85,0.0
CAT_2542,posible_demolicion,0.0,42.26,42.26,0.0,-42.26,0.0
CAT_2543,posible_demolicion,0.0,109.44,109.44,0.0,-109.44,0.0
CAT_2544,posible_demolicion,0.0,4.4,4.4,0.0,-4.4,0.0
CAT_2545,posible_demolicion,0.0,57.21,57.21,0.0,-57.21,0.0
CAT_2546,posible_demolicion,0.0,46.63,46.63,0.0,-46.63,0.0
CAT_2547,posible_demolicion,0.0,6.57,6.57,0.0,-6.57,0.0
CAT_2548,posible_demolicion,0.0,17.49,17.49,0.0,-17.49,0.0
CAT_2549,posible_demolicion,0.0,67.92,67.92,0.0,-67.92,0.0
CAT_2550,posible_demolicion,0.0,9.77,9.77,0.0,-9.77,0.0
CAT_2551,posible_demolicion,0.0,6.41,6.41,0.0,-6.41,0.0
CAT_2552,posible_demolicion,0.0,21.38,21.38,0.0,-21.38,0.0
CAT_2553,posible_demolicion,0.0,0.37,0.37,0.0,-0.37,0.0
CAT_2554,posible_demolicion,0.0,21.59,21.59,0.0,-21.59,0.0
CAT_2555,posible_demolicion,0.0,13.51,13.51,0.0,-13.51,0.0
CAT_2556,posible_demolicion,0.0,16.98,16.98,0.0,-16.98,0.0
CAT_2557,posible_demolicion,0.0,18.93,18.93,0.0,-18.93,0.0
CAT_2558,posible_demolicion,0.0,40.29,40.29,0.0,-40.29,0.0
CAT_2559,posible_demolicion,0.0,2.27,2.27,0.0,-2.27,0.0
CAT_2560,posible_demolicion,0.0,16.28,16.28,0.0,-16.28,0.0
CAT_2561,posible_demolicion,0.0,55.51,55.51,0.0,-55.51,0.0
CAT_2562,posible_demolicion,0.0,9.08,9.08,0.0,-9.08,0.0
CAT_2563,posible_demolicion,0.0,22.01,22.01,0.0,-22.01,0.0
CAT_2564,posible_demolicion,0.0,25.79,25.79,0.0,-25.79,0.0
CAT_2565,posible_demolicion,0.0,13.85,13.85,0.0,-13.85,0.0
CAT_2566,posible_demolicion,0.0,75.2,75.2,0.0,-75.2,0.0
CAT_2567,posible_demolicion,0.0,179.19,179.19,0.0,-179.19,0.0
CAT_2568,posible_demolicion,0.0,14.13,14.13,0.0,-14.13,0.0
CAT_2569,posible_demolicion,0.0,6.96,6.96,0.0,-6.96,0.0
CAT_2570,posible_demolicion,0.0,12.01,12.01,0.0,-12.01,0.0
CAT_2571,posible_demolicion,0.0,28.05,28.05,0.0,-28.05,0.0
CAT_2572,posible_demolicion,0.0,16.05,16.05,0.0,-16.05,0.0
CAT_2573,posible_demolicion,0.0,31.94,31.94,0.0,-31.94,0.0
CAT_2574,posible_demolicion,0.0,67.26,67.26,0.0,-67.26,0.0
CAT_2575,posible_demolicion,0.0,63.36,63.36,0.0,-63.36,0.0
CAT_2576,posible_demolicion,0.0,18.35,18.35,0.0,-18.35,0.0
CAT_2577,posible_demolicion,0.0,37.85,37.85,0.0,-37.85,0.0
CAT_2578,posible_demolicion,0.0,15.12,15.12,0.0,-15.12,0.0
CAT_2579,posible_demolicion,0.0,34.96,34.96,0.0,-34.96,0.0
CAT_2580,posible_demolicion,0.0,139.76,139.76,0.0,-139.76,0.0
CAT_2581,posible_demolicion,0.0,1.19,1.19,0.0,-1.19,0.0
CAT_2582,posible_demolicion,0.0,10.17,10.17,0.0,-10.17,0.0
CAT_2583,posible_demolicion,0.0,167.33,167.33,0.0,-167.33,0.0
CAT_2584,posible_demolicion,0.0,24.12,24.12,0.0,-24.12,0.0
CAT_2585,posible_demolicion,0.0,15.12,15.12,0.0,-15.12,0.0
CAT_2586,posible_demolicion,0.0,65.03,65.03,0.0,-65.03,0.0
CAT_2587,posible_demolicion,0.0,42.84,42.84,0.0,-42.84,0.0
CAT_2588,posible_demolicion,0.0,14.03,14.03,0.0,-14.03,0.0
CAT_2589,posible_demolicion,0.0,33.69,33.69,0.0,-33.69,0.0
CAT_2590,posible_demolicion,0.0,12.31,12.31,0.0,-12.31,0.0
CAT_2591,posible_demolicion,0.0,21.78,21.78,0.0,-21.78,0.0
CAT_2592,posible_demolicion,0.0,3.38,3.38,0.0,-3.38,0.0
CAT_2593,posible_demolicion,0.0,213.03,213.03,0.0,-213.03,0.0
CAT_2594,posible_demolicion,0.0,19.9,19.9,0.0,-19.9,0.0
CAT_2595,posible_demolicion,0.0,1.42,1.42,0.0,-1.42,0.0
CAT_2596,posible_demolicion,0.0,8.97,8.97,0.0,-8.97,0.0
CAT_2597,posible_demolicion,0.0,2.55,2.55,0.0,-2.55,0.0
CAT_2598,posible_demolicion,0.0,13.6,13.6,0.0,-13.6,0.0
CAT_2599,posible_demolicion,0.0,1.73,1.73,0.0,-1.73,0.0
CAT_2600,posible_demolicion,0.0,17.16,17.16,0.0,-17.16,0.0
CAT_2601,posible_demolicion,0.0,142.68,142.68,0.0,-142.68,0.0
CAT_2602,posible_demolicion,0.0,226.02,226.02,0.0,-226.02,0.0
CAT_2603,posible_demolicion,0.0,5.46,5.46,0.0,-5.46,0.0
CAT_2604,posible_demolicion,0.0,5.03,5.03,0.0,-5.03,0.0
CAT_2605,posible_demolicion,0.0,4.96,4.96,0.0,-4.96,0.0
CAT_2606,posible_demolicion,0.0,68.82,68.82,0.0,-68.82,0.0
CAT_2607,posible_demolicion,0.0,31.92,31.92,0.0,-31.92,0.0
CAT_2608,posible_demolicion,0.0,73.88,73.88,0.0,-73.88,0.0
CAT_2609,posible_demolicion,0.0,69.79,69.79,0.0,-69.79,0.0
CAT_2610,posible_demolicion,0.0,22.86,22.86,0.0,-22.86,0.0
CAT_2611,posible_demolicion,0.0,22.39,22.39,0.0,-22.39,0.0
CAT_2612,posible_demolicion,0.0,24.07,24.07,0.0,-24.07,0.0
CAT_2613,posible_demolicion,0.0,84.55,84.55,0.0,-84.55,0.0
CAT_2614,posible_demolicion,0.0,66.41,66.41,0.0,-66.41,0.0
CAT_2615,posible_demolicion,0.0,41.45,41.45,0.0,-41.45,0.0
CAT_2616,posible_demolicion,0.0,15.63,15.63,0.0,-15.63,0.0
CAT_2617,posible_demolicion,0.0,62.38,62.38,0.0,-62.38,0.0
CAT_2618,posible_demolicion,0.0,66.03,66.03,0.0,-66.03,0.0
CAT_2619,posible_demolicion,0.0,42.99,42.99,0.0,-42.99,0.0
CAT_2620,posible_demolicion,0.0,26.47,26.47,0.0,-26.47,0.0
CAT_2621,posible_demolicion,0.0,45.97,45.97,0.0,-45.97,0.0
CAT_2622,posible_demolicion,0.0,60.74,60.74,0.0,-60.74,0.0
CAT_2623,posible_demolicion,0.0,29.69,29.69,0.0,-29.69,0.0
CAT_2624,posible_demolicion,0.0,25.12,25.12,0.0,-25.12,0.0
CAT_2625,posible_demolicion,0.0,62.41,62.41,0.0,-62.41,0.0
CAT_2626,posible_demolicion,0.0,37.62,37.62,0.0,-37.62,0.0
CAT_2627,posible_demolicion,0.0,51.97,51.97,0.0,-51.97,0.0
CAT_2628,posible_demolicion,0.0,23.7,23.7,0.0,-23.7,0.0
CAT_2629,posible_demolicion,0.0,23.16,23.16,0.0,-23.16,0.0
CAT_2630,posible_demolicion,0.0,24.63,24.63,0.0,-24.63,0.0
CAT_2631,posible_demolicion,0.0,54.0,54.0,0.0,-54.0,0.0
CAT_2632,posible_demolicion,0.0,28.11,28.11,0.0,-28.11,0.0
CAT_2633,posible_demolicion,0.0,87.23,87.23,0.0,-87.23,0.0
CAT_2634,posible_demolicion,0.0,11.63,11.63,0.0,-11.63,0.0
CAT_2635,posible_demolicion,0.0,12.26,12.26,0.0,-12.26,0.0
CAT_2636,posible_demolicion,0.0,3.96,3.96,0.0,-3.96,0.0
CAT_2637,posible_demolicion,0.0,19.75,19.75,0.0,-19.75,0.0
CAT_2638,posible_demolicion,0.0,55.4,55.4,0.0,-55.4,0.0
CAT_2639,posible_demolicion,0.0,39.0,39.0,0.0,-39.0,0.0
CAT_2640,posible_demolicion,0.0,76.68,76.68,0.0,-76.68,0.0
CAT_2641,posible_demolicion,0.0,24.98,24.98,0.0,-24.98,0.0
CAT_2642,posible_demolicion,0.0,88.36,88.36,0.0,-88.36,0.0
CAT_2643,posible_demolicion,0.0,7.01,7.01,0.0,-7.01,0.0
CAT_2644,posible_demolicion,0.0,22.92,22.92,0.0,-22.92,0.0
CAT_2645,posible_demolicion,0.0,22.67,22.67,0.0,-22.67,0.0
CAT_2646,posible_demolicion,0.0,50.49,50.49,0.0,-50.49,0.0
CAT_2647,posible_demolicion,0.0,17.92,17.92,0.0,-17.92,0.0
CAT_2648,posible_demolicion,0.0,13.1,13.1,0.0,-13.1,0.0
CAT_2649,posible_demolicion,0.0,32.94,32.94,0.0,-32.94,0.0
CAT_2650,posible_demolicion,0.0,100.14,100.14,0.0,-100.14,0.0
CAT_2651,posible_demolicion,0.0,14.89,14.89,0.0,-14.89,0.0
CAT_2652,posible_demolicion,0.0,19.93,19.93,0.0,-19.93,0.0
CAT_2653,posible_demolicion,0.0,38.16,38.16,0.0,-38.16,0.0
CAT_2654,posible_demolicion,0.0,23.8,23.8,0.0,-23.8,0.0
CAT_2655,posible_demolicion,0.0,43.07,43.07,0.0,-43.07,0.0
CAT_2656,posible_demolicion,0.0,78.26,78.26,0.0,-78.26,0.0
CAT_2657,posible_demolicion,0.0,61.22,61.22,0.0,-61.22,0.0
CAT_2658,posible_demolicion,0.0,14.18,14.18,0.0,-14.18,0.0
CAT_2659,posible_demolicion,0.0,6.54,6.54,0.0,-6.54,0.0
CAT_2660,posible_demolicion,0.0,4.3,4.3,0.0,-4.3,0.0
CAT_2661,posible_demolicion,0.0,20.21,20.21,0.0,-20.21,0.0
CAT_2662,posible_demolicion,0.0,16.71,16.71,0.0,-16.71,0.0
CAT_2663,posible_demolicion,0.0,134.33,134.33,0.0,-134.33,0.0
CAT_2664,posible_demolicion,0.0,20.91,20.91,0.0,-20.91,0.0
CAT_2665,posible_demolicion,0.0,2.02,2.02,0.0,-2.02,0.0
CAT_2666,posible_demolicion,0.0,49.25,49.25,0.0,-49.25,0.0
CAT_2667,posible_demolicion,0.0,6.98,6.98,0.0,-6.98,0.0
CAT_2668,posible_demolicion,0.0,35.16,35.16,0.0,-35.16,0.0
CAT_2669,posible_demolicion,0.0,90.12,90.12,0.0,-90.12,0.0
CAT_2670,posible_demolicion,0.0,76.14,76.14,0.0,-76.14,0.0
CAT_2671,posible_demolicion,0.0,37.67,37.67,0.0,-37.67,0.0
CAT_2672,posible_demolicion,0.0,372.48,372.48,0.0,-372.48,0.0
CAT_2673,posible_demolicion,0.0,108.6,108.6,0.0,-108.6,0.0
CAT_2674,posible_demolicion,0.0,24.03,24.03,0.0,-24.03,0.0
CAT_2675,posible_demolicion,0.0,37.03,37.03,0.0,-37.03,0.0
CAT_2676,posible_demolicion,0.0,12.09,12.09,0.0,-12.09,0.0
CAT_2677,posible_demolicion,0.0,19.32,19.32,0.0,-19.32,0.0
CAT_2678,posible_demolicion,0.0,128.28,128.28,0.0,-128.28,0.0
CAT_2679,posible_demolicion,0.0,75.84,75.84,0.0,-75.84,0.0
CAT_2680,posible_demolicion,0.0,52.15,52.15,0.0,-52.15,0.0
CAT_2681,posible_demolicion,0.0,12.94,12.94,0.0,-12.94,0.0
CAT_2682,posible_demolicion,0.0,19.24,19.24,0.0,-19.24,0.0
CAT_2683,posible_demolicion,0.0,8.51,8.51,0.0,-8.51,0.0
CAT_2684,posible_demolicion,0.0,2.13,2.13,0.0,-2.13,0.0
CAT_2685,posible_demolicion,0.0,70.94,70.94,0.0,-70.94,0.0
CAT_2686,posible_demolicion,0.0,58.04,58.04,0.0,-58.04,0.0
CAT_2687,posible_demolicion,0.0,22.57,22.57,0.0,-22.57,0.0
CAT_2688,posible_demolicion,0.0,90.38,90.38,0.0,-90.38,0.0
CAT_2689,posible_demolicion,0.0,9.05,9.05,0.0,-9.05,0.0
CAT_2690,posible_demolicion,0.0,9.27,9.27,0.0,-9.27,0.0
CAT_2691,posible_demolicion,0.0,82.59,82.59,0.0,-82.59,0.0
CAT_2692,posible_demolicion,0.0,8.38,8.38,0.0,-8.38,0.0
CAT_2693,posible_demolicion,0.0,3.02,3.02,0.0,-3.02,0.0
CAT_2694,posible_demolicion,0.0,55.0,55.0,0.0,-55.0,0.0
CAT_2695,posible_demolicion,0.0,117.52,117.52,0.0,-117.52,0.0
CAT_2696,posible_demolicion,0.0,6.42,6.42,0.0,-6.42,0.0
CAT_2697,posible_demolicion,0.0,11.87,11.87,0.0,-11.87,0.0
CAT_2698,posible_demolicion,0.0,41.9,41.9,0.0,-41.9,0.0
CAT_2699,posible_demolicion,0.0,11.99,11.99,0.0,-11.99,0.0
CAT_2700,posible_demolicion,0.0,77.63,77.63,0.0,-77.63,0.0
CAT_2701,posible_demolicion,0.0,113.56,113.56,0.0,-113.56,0.0
CAT_2702,posible_demolicion,0.0,16.02,16.02,0.0,-16.02,0.0
CAT_2703,posible_demolicion,0.0,14.41,14.41,0.0,-14.41,0.0
CAT_2704,posible_demolicion,0.0,33.55,33.55,0.0,-33.55,0.0
CAT_2705,posible_demolicion,0.0,33.76,33.76,0.0,-33.76,0.0
CAT_2706,posible_demolicion,0.0,30.85,30.85,0.0,-30.85,0.0
CAT_2707,posible_demolicion,0.0,61.37,61.37,0.0,-61.37,0.0
CAT_2708,posible_demolicion,0.0,13.26,13.26,0.0,-13.26,0.0
CAT_2709,posible_demolicion,0.0,12.62,12.62,0.0,-12.62,0.0
CAT_2710,posible_demolicion,0.0,418.44,418.44,0.0,-418.44,0.0
CAT_2711,posible_demolicion,0.0,15.02,15.02,0.0,-15.02,0.0
CAT_2712,posible_demolicion,0.0,13.87,13.87,0.0,-13.87,0.0
CAT_2713,posible_demolicion,0.0,13.09,13.09,0.0,-13.09,0.0
CAT_2714,posible_demolicion,0.0,61.58,61.58,0.0,-61.58,0.0
CAT_2715,posible_demolicion,0.0,30.16,30.16,0.0,-30.16,0.0
CAT_2716,posible_demolicion,0.0,61.64,61.64,0.0,-61.64,0.0
CAT_2717,posible_demolicion,0.0,7.12,7.12,0.0,-7.12,0.0
CAT_2718,posible_demolicion,0.0,9.63,9.63,0.0,-9.63,0.0
CAT_2719,posible_demolicion,0.0,9.16,9.16,0.0,-9.16,0.0
CAT_2720,posible_demolicion,0.0,10.7,10.7,0.0,-10.7,0.0
CAT_2721,posible_demolicion,0.0,16.9,16.9,0.0,-16.9,0.0
CAT_2722,posible_demolicion,0.0,60.42,60.42,0.0,-60.42,0.0
CAT_2723,posible_demolicion,0.0,72.81,72.81,0.0,-72.81,0.0
CAT_2724,posible_demolicion,0.0,4.88,4.88,0.0,-4.88,0.0
CAT_2725,posible_demolicion,0.0,13.91,13.91,0.0,-13.91,0.0
CAT_2726,posible_demolicion,0.0,10.55,10.55,0.0,-10.55,0.0
CAT_2727,posible_demolicion,0.0,21.52,21.52,0.0,-21.52,0.0
CAT_2728,posible_demolicion,0.0,30.14,30.14,0.0,-30.14,0.0
CAT_2729,posible_demolicion,0.0,74.95,74.95,0.0,-74.95,0.0
CAT_2730,posible_demolicion,0.0,22.34,22.34,0.0,-22.34,0.0
CAT_2731,posible_demolicion,0.0,63.74,63.74,0.0,-63.74,0.0
CAT_2732,posible_demolicion,0.0,11.52,11.52,0.0,-11.52,0.0
CAT_2733,posible_demolicion,0.0,6.95,6.95,0.0,-6.95,0.0
CAT_2734,posible_demolicion,0.0,54.48,54.48,0.0,-54.48,0.0
CAT_2735,posible_demolicion,0.0,24.02,24.02,0.0,-24.02,0.0
CAT_2736,posible_demolicion,0.0,5.4,5.4,0.0,-5.4,0.0
CAT_2737,posible_demolicion,0.0,64.37,64.37,0.0,-64.37,0.0
CAT_2738,posible_demolicion,0.0,33.02,33.02,0.0,-33.02,0.0
CAT_2739,posible_demolicion,0.0,52.64,52.64,0.0,-52.64,0.0
CAT_2740,posible_demolicion,0.0,96.85,96.85,0.0,-96.85,0.0
CAT_2741,posible_demolicion,0.0,10.11,10.11,0.0,-10.11,0.0
CAT_2742,posible_demolicion,0.0,13.15,13.15,0.0,-13.15,0.0
CAT_2743,posible_demolicion,0.0,72.53,72.53,0.0,-72.53,0.0
CAT_2744,posible_demolicion,0.0,43.19,43.19,0.0,-43.19,0.0
CAT_2745,posible_demolicion,0.0,5.2,5.2,0.0,-5.2,0.0
CAT_2746,posible_demolicion,0.0,54.23,54.23,0.0,-54.23,0.0
CAT_2747,posible_demolicion,0.0,13.75,13.75,0.0,-13.75,0.0
CAT_2748,posible_demolicion,0.0,65.94,65.94,0.0,-65.94,0.0
CAT_2749,posible_demolicion,0.0,1.81,1.81,0.0,-1.81,0.0
CAT_2750,posible_demolicion,0.0,14.84,14.84,0.0,-14.84,0.0
CAT_2751,posible_demolicion,0.0,6.76,6.76,0.0,-6.76,0.0
CAT_2752,posible_demolicion,0.0,2.01,2.01,0.0,-2.01,0.0
CAT_2753,posible_demolicion,0.0,24.91,24.91,0.0,-24.91,0.0
CAT_2754,posible_demolicion,0.0,41.21,41.21,0.0,-41.21,0.0
CAT_2755,posible_demolicion,0.0,31.1,31.1,0.0,-31.1,0.0
CAT_2756,posible_demolicion,0.0,8.92,8.92,0.0,-8.92,0.0
CAT_2757,posible_demolicion,0.0,43.1,43.1,0.0,-43.1,0.0
CAT_2758,posible_demolicion,0.0,93.46,93.46,0.0,-93.46,0.0
CAT_2759,posible_demolicion,0.0,107.34,107.34,0.0,-107.34,0.0
CAT_2760,posible_demolicion,0.0,9.85,9.85,0.0,-9.85,0.0
CAT_2761,posible_demolicion,0.0,19.26,19.26,0.0,-19.26,0.0
CAT_2762,posible_demolicion,0.0,42.54,42.54,0.0,-42.54,0.0
CAT_2763,posible_demolicion,0.0,11.56,11.56,0.0,-11.56,0.0
CAT_2764,posible_demolicion,0.0,18.2,18.2,0.0,-18.2,0.0
CAT_2765,posible_demolicion,0.0,41.19,41.19,0.0,-41.19,0.0
CAT_2766,posible_demolicion,0.0,10.97,10.97,0.0,-10.97,0.0
CAT_2767,posible_demolicion,0.0,29.31,29.31,0.0,-29.31,0.0
CAT_2768,posible_demolicion,0.0,41.67,41.67,0.0,-41.67,0.0
CAT_2769,posible_demolicion,0.0,34.37,34.37,0.0,-34.37,0.0
CAT_2770,posible_demolicion,0.0,45.0,45.0,0.0,-45.0,0.0
CAT_2771,posible_demolicion,0.0,90.72,90.72,0.0,-90.72,0.0
CAT_2772,posible_demolicion,0.0,34.12,34.12,0.0,-34.12,0.0
CAT_2773,posible_demolicion,0.0,7.61,7.61,0.0,-7.61,0.0
CAT_2774,posible_demolicion,0.0,2.74,2.74,0.0,-2.74,0.0
CAT_2775,posible_demolicion,0.0,58.87,58.87,0.0,-58.87,0.0
CAT_2776,posible_demolicion,0.0,50.45,50.45,0.0,-50.45,0.0
CAT_2777,posible_demolicion,0.0,11.4,11.4,0.0,-11.4,0.0
CAT_2778,posible_demolicion,0.0,126.16,126.16,0.0,-126.16,0.0
CAT_2779,posible_demolicion,0.0,10.39,10.39,0.0,-10.39,0.0
CAT_2780,posible_demolicion,0.0,41.51,41.51,0.0,-41.51,0.0
CAT_2781,posible_demolicion,0.0,52.74,52.74,0.0,-52.74,0.0
CAT_2782,posible_demolicion,0.0,59.81,59.81,0.0,-59.81,0.0
CAT_2783,posible_demolicion,0.0,2.21,2.21,0.0,-2.21,0.0
CAT_2784,posible_demolicion,0.0,98.06,98.06,0.0,-98.06,0.0
CAT_2785,posible_demolicion,0.0,13.67,13.67,0.0,-13.67,0.0
CAT_2786,posible_demolicion,0.0,13.79,13.79,0.0,-13.79,0.0
CAT_2787,posible_demolicion,0.0,6.14,6.14,0.0,-6.14,0.0
CAT_2788,posible_demolicion,0.0,29.88,29.88,0.0,-29.88,0.0
CAT_2789,posible_demolicion,0.0,7.9,7.9,0.0,-7.9,0.0
CAT_2790,posible_demolicion,0.0,35.23,35.23,0.0,-35.23,0.0
CAT_2791,posible_demolicion,0.0,5.3,5.3,0.0,-5.3,0.0
CAT_2792,posible_demolicion,0.0,50.96,50.96,0.0,-50.96,0.0
CAT_2793,posible_demolicion,0.0,70.88,70.88,0.0,-70.88,0.0
CAT_2794,posible_demolicion,0.0,45.15,45.15,0.0,-45.15,0.0
CAT_2795,posible_demolicion,0.0,13.14,13.14,0.0,-13.14,0.0
CAT_2796,posible_demolicion,0.0,6.97,6.97,0.0,-6.97,0.0
CAT_2797,posible_demolicion,0.0,3.02,3.02,0.0,-3.02,0.0
CAT_2798,posible_demolicion,0.0,49.03,49.03,0.0,-49.03,0.0
CAT_2799,posible_demolicion,0.0,16.72,16.72,0.0,-16.72,0.0
CAT_2800,posible_demolicion,0.0,1.87,1.87,0.0,-1.87,0.0
CAT_2801,posible_demolicion,0.0,20.62,20.62,0.0,-20.62,0.0
CAT_2802,posible_demolicion,0.0,24.56,24.56,0.0,-24.56,0.0
CAT_2803,posible_demolicion,0.0,2.04,2.04,0.0,-2.04,0.0
CAT_2804,posible_demolicion,0.0,6.29,6.29,0.0,-6.29,0.0
CAT_2805,posible_demolicion,0.0,23.27,23.27,0.0,-23.27,0.0
CAT_2806,posible_demolicion,0.0,3.43,3.43,0.0,-3.43,0.0
CAT_2807,posible_demolicion,0.0,5.8,5.8,0.0,-5.8,0.0
CAT_2808,posible_demolicion,0.0,12.19,12.19,0.0,-12.19,0.0
CAT_2809,posible_demolicion,0.0,27.59,27.59,0.0,-27.59,0.0
CAT_2810,posible_demolicion,0.0,119.62,119.62,0.0,-119.62,0.0
CAT_2811,posible_demolicion,0.0,6.9,6.9,0.0,-6.9,0.0
CAT_2812,posible_demolicion,0.0,129.52,129.52,0.0,-129.52,0.0
CAT_2813,posible_demolicion,0.0,6.35,6.35,0.0,-6.35,0.0
